title,price,article_link,img_url,description,scraped_date,date_expires
Rote Tafeläpfel,"1,79",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#8854096,https://img.rewe-static.de/REWE16_2023/8854096/30888510-8_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Heidelbeeren,"1,99",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#3064733,https://img.rewe-static.de/REWE16_2023/3064733/33942208-1_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Bio Salatgurke,"0,89",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#2493357,https://img.rewe-static.de/REWE16_2023/2493357/29358170-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Granatapfel,"1,79",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#103308,https://img.rewe-static.de/REWE16_2023/0103308/20716252-7_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Bauer Joghurt mild,"0,49",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#2559102,https://img.rewe-static.de/REWE_TH16_2023/2559102/1499960-13_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Herta Finesse Aufschnitt,"1,29",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#2327516,https://img.rewe-static.de/REWE_TH16_2023/2327516/23455172-49_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Wagner  Big City Pizza Budapest,"1,88",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#2670547,https://img.rewe-static.de/REWE_TH16_2023/2670547/29010095-23_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Wagner Die Backfrische Mozzarella,"1,88",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#878564,https://img.rewe-static.de/REWE_TH16_2023/0878564/26347635-39_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Kölln Hafer-Müsli Schoko,"1,99",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#5043514,https://img.rewe-static.de/REWE_TH16_2023/5043514/1157060-52_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Iglo 13 Backfischstäbchen,"2,88",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#1369917,https://img.rewe-static.de/REWE_TH16_2023/1369917/24972141-23_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Iglo Goldknusper Filets Gold-Backteig,"2,88",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#529474,https://img.rewe-static.de/REWE_TH16_2023/0529474/5586240-51_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Heinz Tomato Ketchup,"1,88",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#7817568,https://img.rewe-static.de/REWE_TH16_2023/7817568/23317171-10_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Heinz Mayonnaise,"1,88",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#8280030,https://img.rewe-static.de/REWE_TH16_2023/8280030/29291195-22_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Reinert Bärchenwurst Mortadella,"1,39",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#1181641,https://img.rewe-static.de/REWE_TH16_2023/1181641/12158710-36_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Wawi Schoko-Reis,"1,29",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#3789292,https://img.rewe-static.de/REWE_TH16_2023/3789292/1626080-29_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Vilsa Plus Bio Sixpack,"4,74",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#7840588,https://img.rewe-static.de/REWE_TH16_2023/7840588/35440254-7_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Leerdammer Original,"0,79",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#4508467,https://img.rewe-static.de/REWE16_2023/7156509/27100615-16_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Salakis Schafskäse Natur,"1,99",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#8874226,https://img.rewe-static.de/REWE16_2023/6421350/1877780-34_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Frischwurst-Aufschnitt,"0,88",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#1327431,https://img.rewe-static.de/REWE16_2023/0583448/25289639-9_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Frische magere Rindsmettwurst oder Rindfleischsalami,"1,99",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#2465755,https://img.rewe-static.de/REWE16_2023/4508467/27236719-4_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
REWE Beste Wahl Bulgursalat,"0,99",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#8710547,https://img.rewe-static.de/REWE16_2023/8874226/37902848-4_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Tulip Grill Bacon Barbecue,"2,69",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#686126,https://img.rewe-static.de/REWE16_2023/1327431/30927094-11_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Rügenwalder Mühle  Mühlen Schinken Zarter Kochschinken,"1,79",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#5678498,https://img.rewe-static.de/REWE16_2023/2465755/30450214-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Krone Meine Lieblingsforelle,"1,79",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#8208718,https://img.rewe-static.de/REWE16_2023/8710547/35600996-12_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Pfeifer  Delikatess-Leberwurst,"1,29",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#322687,https://img.rewe-static.de/REWE16_2023/0686126/6600280-37_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Henglein Reibekuchen,"1,59",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#8110375,https://img.rewe-static.de/REWE16_2023/5678498/1143560-42_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Streichmettwurst,"1,49",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#969689,https://img.rewe-static.de/REWE16_2023/8208718/28541524-5_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Loose Hausmacher Handkäse mit Kümmel,"2,49",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#4972635,https://img.rewe-static.de/REWE16_2023/0322687/30234168-7_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Müller Fruchtbuttermilch,"0,79",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#1308368,https://img.rewe-static.de/REWE16_2023/8110375/29156537-20_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Arla Bio Weidemilch,"1,39",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#2071997,https://img.rewe-static.de/REWE16_2023/0969689/23732300-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Frischli Leckermäulchen,"0,69",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#1097750,https://img.rewe-static.de/REWE16_2023/4972635/4774850-26_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Jarlsberg Original Scheiben,"2,39",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#8904948,https://img.rewe-static.de/REWE16_2023/1308368/20963380-39_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Hemme Milch Frische Fettarme Milch oder frische Vollmilch,"1,29",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#1173105,https://img.rewe-static.de/REWE16_2023/2071997/26940690-10_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Bauer Joghurt mild,"0,55",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#2559102,https://img.rewe-static.de/REWE16_2023/1097750/1215590-32_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Starbucks Frappuccino Coffee,"1,49",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#7782342,https://img.rewe-static.de/REWE16_2023/8904948/38727355-8_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Starbucks Caffee Latte,"1,49",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#965239,https://img.rewe-static.de/REWE16_2023/1173105/20609278-19_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Nestlé Joghurt mit Smarties,"0,59",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#1355708,https://img.rewe-static.de/REWE16_2023/2559102/1499960-13_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Fol Epi  Classic,"1,69",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#9342478,https://img.rewe-static.de/REWE16_2023/7782342/36084629-16_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Kerrygold extra,"2,77",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#2214515,https://img.rewe-static.de/REWE16_2023/0965239/31130984-22_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Meggle  Kräuter-Butter,"1,69",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#8292013,https://img.rewe-static.de/REWE16_2023/1355708/28364696-2_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Wagner Die Backfrische Mozzarella,"1,99",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#878564,https://img.rewe-static.de/REWE16_2023/9342478/2926570-57_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Wagner  Big City Pizza Budapest,"1,99",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#2670547,https://img.rewe-static.de/REWE16_2023/2214515/22924142-15_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Bruno Gelato Eiscreme,"2,99",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#587883,https://img.rewe-static.de/REWE16_2023/8292013/29167926-7_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Dovgan  Plombir Eiscreme Vanille,"2,22",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#208862,https://img.rewe-static.de/REWE_TZ16_2023/0878564/26347635-39_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Costa Frutti die Mare Premium,"4,44",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#7704543,https://img.rewe-static.de/REWE_TZ16_2023/2670547/29010095-23_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
REWE Beste Wahl Granatapfelkerne,"1,69",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#8377443,https://img.rewe-static.de/REWE16_2023/0587883/10849780-30_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Followfish Wildlachs Filets,"4,99",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#8255013,https://img.rewe-static.de/REWE16_2023/0208862/1461140-42_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Gustavo Gusto Extra Luftig Pizza Salame,"2,99",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#8818697,https://img.rewe-static.de/REWE16_2023/7704543/38473853-10_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Gustavo Gusto Extra Luftig Pizza Margherita,"2,99",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#7753912,https://img.rewe-static.de/REWE16_2023/8377443/30742514-8_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Magnum Double Starchaser,"2,29",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#8902524,https://img.rewe-static.de/REWE16_2023/8255013/29000118-12_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Iglo 13 Backfischstäbchen,"2,99",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#1369917,https://img.rewe-static.de/REWE16_2023/8818697/37008681-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Iglo Goldknusper Filets Gold-Backteig,"2,99",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#529474,https://img.rewe-static.de/REWE16_2023/7753912/37008679-7_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Segafredo Caffè Crema,"9,99",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#8174748,https://img.rewe-static.de/REWE16_2023/8902524/38389209-7_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Jacobs Gold,"5,99",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#721271,https://img.rewe-static.de/REWE16_2023/1369917/24972141-23_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Mövenpick Gourmet-Frühstück Fruchtaufstrich,"1,99",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#5074193,https://img.rewe-static.de/REWE16_2023/0529474/5586240-51_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
3 Bears  Porridge,"3,99",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#3061682,https://img.rewe-static.de/REWE16_2023/8174748/29250407-9_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Pågen Soft Bröd,"1,99",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#3459189,https://img.rewe-static.de/REWE16_2023/0721271/1427840-24_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
REWE Bio Roggen-Steinofenbrötchen,"1,99",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#8614187,https://img.rewe-static.de/REWE16_2023/5074193/1017590-42_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Bihophar Bio-Blütenhonig im Bügelglas,"4,99",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#9288171,https://img.rewe-static.de/REWE16_2023/3061682/26893640-16_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Melitta Auslese Kaffeepads,"1,69",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#980018,https://img.rewe-static.de/REWE16_2023/3459189/29406416-15_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Butcher’s Burger Buns Dinkel,"1,39",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#7837333,https://img.rewe-static.de/REWE16_2023/8614187/34893600-28_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Jacobs Auslese oder Meisterröstung,"3,99",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#7055901,https://img.rewe-static.de/REWE16_2023/9288171/28818449-15_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Kölln Hafer-Porridge Feine Basis,"2,29",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#8525431,https://img.rewe-static.de/REWE16_2023/0980018/31089204-3_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Dermaris Mini Brötchen,"1,59",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#8024471,https://img.rewe-static.de/REWE16_2023/7837333/34928240-4_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Pfanni  Kartoffel-Gericht,"0,99",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#3759075,https://img.rewe-static.de/REWE16_2023/7055901/26484398-12_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Knorr Schlemmersauce,"0,79",https://www.rewe.de/angebote/bremen/540362/rewe-markt-vor-dem-steintor-74/#4584171,https://img.rewe-static.de/REWE16_2023/8525431/32700862-8_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
